timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-21 04:26:15,gpt-5-mini,3168,720,3888,0.0022319999999999996
2025-12-21 04:26:27,gpt-5-mini,3259,853,4112,0.0025207499999999996
2025-12-21 04:26:40,gpt-5-mini,3353,609,3962,0.00205625
2025-12-21 04:26:52,gpt-5-mini,3345,764,4109,0.00236425
2025-12-21 04:27:03,gpt-5-mini,3438,642,4080,0.0021435
2025-12-21 04:27:13,gpt-5-mini,3509,485,3994,0.00184725
2025-12-21 04:27:24,gpt-5-mini,3598,656,4254,0.0022115
2025-12-21 04:27:34,gpt-5-mini,3706,615,4321,0.0021565
2025-12-21 04:27:49,gpt-5-mini,3789,920,4709,0.00278725
2025-12-21 04:28:00,gpt-5-mini,3876,582,4458,0.002133
2025-12-21 04:28:14,gpt-5-mini,3945,804,4749,0.0025942499999999998
2025-12-21 04:28:25,gpt-5-mini,4003,675,4678,0.0023507499999999995
2025-12-21 04:28:40,gpt-5-mini,4059,646,4705,0.0023067499999999998
2025-12-21 04:28:54,gpt-5-mini,4116,836,4952,0.002701
2025-12-21 04:29:05,gpt-5-mini,4213,706,4919,0.0024652499999999996
2025-12-21 04:29:15,gpt-5-mini,4292,468,4760,0.002009
2025-12-21 04:29:29,gpt-5-mini,4378,793,5171,0.0026804999999999997
2025-12-21 04:29:40,gpt-5-mini,4463,612,5075,0.00233975
2025-12-21 04:29:53,gpt-5-mini,4541,778,5319,0.00269125
2025-12-21 04:30:05,gpt-5-mini,4613,700,5313,0.00255325
2025-12-21 04:30:18,gpt-5-mini,4705,960,5665,0.00309625
2025-12-21 04:30:32,gpt-5-mini,4776,783,5559,0.00276
2025-12-21 04:30:45,gpt-5-mini,4861,865,5726,0.00294525
2025-12-21 04:30:57,gpt-5-mini,4932,729,5661,0.002691
2025-12-21 04:31:09,gpt-5-mini,4995,763,5758,0.00277475
2025-12-21 04:31:23,gpt-5-mini,5051,977,6028,0.00321675
2025-12-21 04:31:38,gpt-5-mini,5100,671,5771,0.0026169999999999995
2025-12-21 04:31:52,gpt-5-mini,5187,746,5933,0.0027887499999999996
2025-12-21 04:32:03,gpt-5-mini,5265,643,5908,0.00260225
2025-12-21 04:32:14,gpt-5-mini,5345,702,6047,0.0027402499999999996
2025-12-21 04:32:27,gpt-5-mini,5443,648,6091,0.00265675
2025-12-21 04:32:39,gpt-5-mini,5495,814,6309,0.00300175
2025-12-21 04:32:50,gpt-5-mini,5593,749,6342,0.00289625
2025-12-21 04:33:02,gpt-5-mini,5673,684,6357,0.0027862499999999997
2025-12-21 04:33:12,gpt-5-mini,5745,584,6329,0.00260425
2025-12-21 04:33:25,gpt-5-mini,5825,683,6508,0.00282225
2025-12-21 04:33:37,gpt-5-mini,5905,653,6558,0.00278225
2025-12-21 04:33:49,gpt-5-mini,5987,939,6926,0.00337475
2025-12-21 04:34:00,gpt-5-mini,6066,656,6722,0.0028285
2025-12-21 04:34:13,gpt-5-mini,6168,773,6941,0.0030879999999999996
2025-12-21 04:34:24,gpt-5-mini,6256,476,6732,0.002516
2025-12-21 04:34:36,gpt-5-mini,6340,575,6915,0.0027349999999999996
2025-12-21 04:34:50,gpt-5-mini,6426,1092,7518,0.0037904999999999996
2025-12-21 04:39:07,gpt-5-mini,5741,630,6371,0.0026952499999999997
2025-12-21 04:39:19,gpt-5-mini,5858,680,6538,0.0028244999999999998
2025-12-21 04:39:29,gpt-5-mini,5929,516,6445,0.00251425
2025-12-21 04:39:41,gpt-5-mini,6033,534,6567,0.0025762499999999995
2025-12-21 04:39:51,gpt-5-mini,6126,500,6626,0.0025315
2025-12-21 04:40:03,gpt-5-mini,6204,612,6816,0.0027749999999999997
2025-12-21 04:40:15,gpt-5-mini,6306,711,7017,0.0029985
2025-12-21 04:40:25,gpt-5-mini,6390,533,6923,0.0026635
2025-12-21 04:40:36,gpt-5-mini,6508,657,7165,0.002941
2025-12-21 04:40:47,gpt-5-mini,6583,503,7086,0.0026517499999999996
2025-12-21 04:41:00,gpt-5-mini,6668,657,7325,0.0029809999999999997
2025-12-21 04:41:11,gpt-5-mini,6780,592,7372,0.0028789999999999996
2025-12-21 04:41:24,gpt-5-mini,6988,809,7797,0.003365
2025-12-21 04:41:36,gpt-5-mini,7072,550,7622,0.002868
2025-12-21 04:41:46,gpt-5-mini,7180,553,7733,0.002901
2025-12-21 04:41:59,gpt-5-mini,7251,667,7918,0.00314675
2025-12-21 04:42:10,gpt-5-mini,7372,691,8063,0.003225
2025-12-21 04:42:24,gpt-5-mini,7421,683,8104,0.00322125
2025-12-21 04:42:35,gpt-5-mini,7511,569,8080,0.0030157499999999998
2025-12-21 04:42:49,gpt-5-mini,7599,1054,8653,0.00400775
2025-12-21 04:42:59,gpt-5-mini,7727,508,8235,0.00294775
2025-12-21 04:43:12,gpt-5-mini,7856,717,8573,0.003398
2025-12-21 04:43:24,gpt-5-mini,7940,694,8634,0.0033729999999999997
2025-12-21 04:43:37,gpt-5-mini,8130,879,9009,0.0037905
2025-12-21 04:43:52,gpt-5-mini,8209,808,9017,0.0036682499999999996
2025-12-21 04:44:05,gpt-5-mini,8286,824,9110,0.0037194999999999997
2025-12-21 04:44:16,gpt-5-mini,8383,654,9037,0.0034037499999999997
2025-12-21 04:44:29,gpt-5-mini,8466,639,9105,0.0033945
2025-12-21 04:44:40,gpt-5-mini,8535,638,9173,0.0034097499999999996
2025-12-21 04:44:51,gpt-5-mini,8629,547,9176,0.00325125
2025-12-21 04:45:05,gpt-5-mini,8695,859,9554,0.00389175
2025-12-21 04:45:17,gpt-5-mini,8771,755,9526,0.0037027499999999994
2025-12-21 04:45:30,gpt-5-mini,8849,912,9761,0.00403625
2025-12-21 04:45:43,gpt-5-mini,8955,801,9756,0.0038407499999999995
2025-12-21 04:45:54,gpt-5-mini,9036,545,9581,0.0033489999999999995
2025-12-21 04:46:06,gpt-5-mini,9145,735,9880,0.00375625
2025-12-21 04:46:16,gpt-5-mini,9227,534,9761,0.0033747499999999997
2025-12-21 04:46:28,gpt-5-mini,9315,659,9974,0.00364675
2025-12-21 04:46:39,gpt-5-mini,9401,631,10032,0.00361225
2025-12-21 04:46:50,gpt-5-mini,9501,589,10090,0.00355325
2025-12-21 04:47:01,gpt-5-mini,9584,446,10030,0.0032879999999999997
2025-12-21 04:47:14,gpt-5-mini,9690,876,10566,0.004174499999999999
2025-12-21 04:47:26,gpt-5-mini,9798,709,10507,0.0038675
2025-12-21 04:47:37,gpt-5-mini,9879,633,10512,0.0037357499999999995
2025-12-21 04:47:47,gpt-5-mini,10089,575,10664,0.0036722499999999997
2025-12-21 04:48:01,gpt-5-mini,10172,793,10965,0.004129
2025-12-21 04:48:13,gpt-5-mini,10263,582,10845,0.0037297499999999996
2025-12-21 04:48:24,gpt-5-mini,10356,549,10905,0.0036869999999999997
2025-12-21 04:48:35,gpt-5-mini,10459,552,11011,0.00371875
2025-12-21 04:48:48,gpt-5-mini,10550,696,11246,0.0040295
2025-12-21 04:50:21,gpt-5-mini,5962,617,6579,0.0027244999999999995
2025-12-21 04:50:35,gpt-5-mini,6036,572,6608,0.002653
2025-12-21 04:50:49,gpt-5-mini,6125,713,6838,0.00295725
2025-12-21 04:51:03,gpt-5-mini,6218,913,7131,0.0033805
2025-12-21 04:51:15,gpt-5-mini,6289,782,7071,0.0031362499999999997
2025-12-21 04:51:31,gpt-5-mini,6288,866,7154,0.0033039999999999996
2025-12-21 04:51:47,gpt-5-mini,6380,950,7330,0.003495
2025-12-21 04:52:04,gpt-5-mini,6367,950,7317,0.00349175
2025-12-21 04:52:15,gpt-5-mini,6432,554,6986,0.0027159999999999997
2025-12-21 04:52:29,gpt-5-mini,6510,767,7277,0.0031615
2025-12-21 04:52:45,gpt-5-mini,6598,1079,7677,0.0038074999999999997
2025-12-21 04:53:03,gpt-5-mini,6577,1008,7585,0.00366025
2025-12-21 04:53:16,gpt-5-mini,6670,773,7443,0.0032134999999999998
2025-12-21 04:53:31,gpt-5-mini,6742,768,7510,0.0032215
2025-12-21 04:53:44,gpt-5-mini,6796,816,7612,0.0033309999999999998
2025-12-21 04:54:08,gpt-5-mini,6864,1067,7931,0.00385
2025-12-21 04:54:23,gpt-5-mini,6940,630,7570,0.002995
2025-12-21 04:54:41,gpt-5-mini,7018,1129,8147,0.0040125000000000004
2025-12-21 04:54:55,gpt-5-mini,7079,786,7865,0.0033417499999999997
2025-12-21 04:55:13,gpt-5-mini,7165,783,7948,0.00335725
2025-12-21 04:55:28,gpt-5-mini,7244,956,8200,0.0037229999999999997
2025-12-21 04:55:46,gpt-5-mini,7304,791,8095,0.0034079999999999996
2025-12-21 04:55:59,gpt-5-mini,7393,627,8020,0.00310225
2025-12-21 04:56:14,gpt-5-mini,7471,816,8287,0.00349975
2025-12-21 04:56:29,gpt-5-mini,7538,829,8367,0.0035424999999999996
2025-12-21 04:56:44,gpt-5-mini,7630,798,8428,0.0035034999999999997
2025-12-21 04:56:56,gpt-5-mini,7713,634,8347,0.00319625
2025-12-21 04:57:09,gpt-5-mini,7798,893,8691,0.0037354999999999997
2025-12-21 04:57:27,gpt-5-mini,7873,1228,9101,0.004424249999999999
2025-12-21 04:57:42,gpt-5-mini,7943,1020,8963,0.00402575
2025-12-21 04:57:56,gpt-5-mini,8017,862,8879,0.00372825
2025-12-21 04:58:15,gpt-5-mini,8116,742,8858,0.0035129999999999996
2025-12-21 04:58:29,gpt-5-mini,8192,604,8796,0.0032559999999999998
2025-12-21 04:58:51,gpt-5-mini,8275,1058,9333,0.004184749999999999
2025-12-21 04:59:08,gpt-5-mini,8331,967,9298,0.0040167499999999995
2025-12-21 04:59:24,gpt-5-mini,8377,563,8940,0.00322025
2025-12-21 04:59:38,gpt-5-mini,8400,691,9091,0.003482
2025-12-21 04:59:52,gpt-5-mini,8472,844,9316,0.003806
2025-12-21 05:00:08,gpt-5-mini,8545,1166,9711,0.00446825
2025-12-21 05:00:20,gpt-5-mini,8621,670,9291,0.00349525
2025-12-21 05:00:33,gpt-5-mini,8685,798,9483,0.0037672499999999998
