timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-26 01:55:32,gpt-5-mini,2710,741,3451,0.0021595
2025-12-26 01:55:45,gpt-5-mini,2793,584,3377,0.0018662499999999999
2025-12-26 01:56:01,gpt-5-mini,2874,931,3805,0.0025805
2025-12-26 01:56:49,gpt-5-mini,2946,1064,4010,0.0028645
2025-12-26 01:57:08,gpt-5-mini,3011,649,3660,0.0020507499999999996
2025-12-26 01:57:33,gpt-5-mini,3090,1253,4343,0.0032785
2025-12-26 01:57:51,gpt-5-mini,3154,1205,4359,0.0031985
2025-12-26 01:58:06,gpt-5-mini,3228,612,3840,0.002031
2025-12-26 01:58:23,gpt-5-mini,3304,927,4231,0.00268
2025-12-26 01:58:39,gpt-5-mini,3370,742,4112,0.0023264999999999996
2025-12-26 01:58:53,gpt-5-mini,3453,666,4119,0.0021952499999999997
2025-12-26 01:59:08,gpt-5-mini,3513,832,4345,0.00254225
2025-12-26 01:59:56,gpt-5-mini,3579,835,4414,0.0025647499999999998
2025-12-26 02:00:10,gpt-5-mini,3654,695,4349,0.0023035
2025-12-26 02:00:26,gpt-5-mini,3722,912,4634,0.0027545
2025-12-26 02:01:14,gpt-5-mini,3808,789,4597,0.00253
2025-12-26 02:01:29,gpt-5-mini,3854,772,4626,0.0025075
2025-12-26 02:01:46,gpt-5-mini,3941,1005,4946,0.00299525
2025-12-26 02:02:35,gpt-5-mini,4031,1175,5206,0.00335775
2025-12-26 02:02:52,gpt-5-mini,4113,904,5017,0.00283625
2025-12-26 02:03:08,gpt-5-mini,4189,731,4920,0.00250925
2025-12-26 02:04:26,gpt-5-mini,4249,616,4865,0.0022942500000000003
2025-12-26 02:05:17,gpt-5-mini,4308,791,5099,0.002659
2025-12-26 02:05:33,gpt-5-mini,4376,967,5343,0.003028
2025-12-26 02:05:47,gpt-5-mini,4448,724,5172,0.0025599999999999998
2025-12-26 02:13:43,gpt-5-mini,2767,795,3562,0.00228175
2025-12-26 02:13:56,gpt-5-mini,2829,667,3496,0.0020412499999999997
2025-12-26 02:14:09,gpt-5-mini,2921,814,3735,0.00235825
2025-12-26 02:14:22,gpt-5-mini,2992,605,3597,0.0019579999999999997
2025-12-26 02:14:37,gpt-5-mini,3057,806,3863,0.00237625
2025-12-26 02:14:50,gpt-5-mini,3144,687,3831,0.00216
2025-12-26 02:15:03,gpt-5-mini,3235,585,3820,0.00197875
2025-12-26 02:15:18,gpt-5-mini,3329,534,3863,0.00190025
2025-12-26 02:15:31,gpt-5-mini,3321,698,4019,0.00222625
2025-12-26 02:15:46,gpt-5-mini,3414,916,4330,0.0026855
2025-12-26 02:16:34,gpt-5-mini,3485,706,4191,0.0022832499999999997
2025-12-26 02:16:45,gpt-5-mini,3574,526,4100,0.0019455
2025-12-26 02:16:58,gpt-5-mini,3682,604,4286,0.0021284999999999997
2025-12-26 02:17:13,gpt-5-mini,3765,862,4627,0.0026652499999999997
2025-12-26 02:17:28,gpt-5-mini,3852,625,4477,0.002213
2025-12-26 02:18:16,gpt-5-mini,3921,796,4717,0.00257225
2025-12-26 02:18:29,gpt-5-mini,3979,656,4635,0.0023067499999999998
2025-12-26 02:19:48,gpt-5-mini,4035,744,4779,0.00249675
2025-12-26 02:20:04,gpt-5-mini,4092,899,4991,0.0028209999999999997
2025-12-26 02:20:17,gpt-5-mini,4189,697,4886,0.00244125
2025-12-26 02:20:33,gpt-5-mini,4268,736,5004,0.002539
2025-12-26 02:20:47,gpt-5-mini,4354,947,5301,0.0029825
2025-12-26 02:21:03,gpt-5-mini,4439,935,5374,0.0029797499999999998
2025-12-26 02:21:47,gpt-5-mini,4517,692,5209,0.00251325
2025-12-26 02:22:00,gpt-5-mini,4589,802,5391,0.0027512500000000002
2025-12-26 02:22:15,gpt-5-mini,4681,661,5342,0.0024922499999999997
2025-12-26 02:22:28,gpt-5-mini,4752,559,5311,0.002306
2025-12-26 02:22:42,gpt-5-mini,4837,880,5717,0.0029692499999999997
2025-12-26 02:22:56,gpt-5-mini,4908,879,5787,0.002985
2025-12-26 02:23:09,gpt-5-mini,4971,531,5502,0.00230475
2025-12-26 02:23:23,gpt-5-mini,5027,835,5862,0.0029267499999999997
2025-12-26 02:23:36,gpt-5-mini,5076,472,5548,0.0022129999999999997
2025-12-26 02:23:50,gpt-5-mini,5114,954,6068,0.0031865
2025-12-26 02:24:16,gpt-5-mini,5192,912,6104,0.0031219999999999998
2025-12-26 02:24:29,gpt-5-mini,5272,734,6006,0.002786
2025-12-26 02:24:44,gpt-5-mini,5370,852,6222,0.0030464999999999997
2025-12-26 02:24:57,gpt-5-mini,5422,747,6169,0.0028494999999999996
2025-12-26 02:25:09,gpt-5-mini,5520,457,5977,0.002294
2025-12-26 02:25:20,gpt-5-mini,5600,477,6077,0.002354
2025-12-26 02:25:34,gpt-5-mini,5672,650,6322,0.002718
2025-12-26 02:25:48,gpt-5-mini,5752,899,6651,0.003236
2025-12-26 02:26:01,gpt-5-mini,5832,547,6379,0.0025519999999999996
2025-12-26 02:26:16,gpt-5-mini,5914,837,6751,0.0031525
2025-12-26 02:27:36,gpt-5-mini,5993,930,6923,0.00335825
2025-12-26 02:28:02,gpt-5-mini,6095,679,6774,0.0028817499999999998
2025-12-26 02:28:18,gpt-5-mini,6183,843,7026,0.0032317500000000002
2025-12-26 02:28:32,gpt-5-mini,6267,640,6907,0.00284675
2025-12-26 02:28:47,gpt-5-mini,6353,1013,7366,0.0036142500000000003
2025-12-26 02:33:03,gpt-5-mini,5668,603,6271,0.002623
2025-12-26 02:33:16,gpt-5-mini,5785,637,6422,0.0027202499999999996
2025-12-26 02:33:31,gpt-5-mini,5856,872,6728,0.003208
2025-12-26 02:33:44,gpt-5-mini,5960,567,6527,0.002624
2025-12-26 02:33:56,gpt-5-mini,6053,497,6550,0.00250725
2025-12-26 02:34:10,gpt-5-mini,6131,546,6677,0.0026247499999999995
2025-12-26 02:34:27,gpt-5-mini,6233,851,7084,0.00326025
2025-12-26 02:35:43,gpt-5-mini,6317,690,7007,0.00295925
2025-12-26 02:35:56,gpt-5-mini,6435,633,7068,0.0028747499999999997
2025-12-26 02:36:09,gpt-5-mini,6510,627,7137,0.0028814999999999995
2025-12-26 02:36:23,gpt-5-mini,6595,616,7211,0.0028807499999999996
2025-12-26 02:36:39,gpt-5-mini,6707,898,7605,0.0034727499999999997
2025-12-26 02:36:55,gpt-5-mini,6915,739,7654,0.0032067499999999995
2025-12-26 02:37:44,gpt-5-mini,6999,371,7370,0.00249175
2025-12-26 02:37:54,gpt-5-mini,7107,540,7647,0.00285675
2025-12-26 02:38:39,gpt-5-mini,7178,567,7745,0.0029284999999999997
2025-12-26 02:38:52,gpt-5-mini,7299,610,7909,0.0030447499999999997
2025-12-26 02:39:02,gpt-5-mini,7348,500,7848,0.002837
2025-12-26 02:39:13,gpt-5-mini,7438,601,8039,0.0030615
2025-12-26 02:39:25,gpt-5-mini,7526,589,8115,0.0030594999999999997
2025-12-26 02:39:36,gpt-5-mini,7654,601,8255,0.0031154999999999998
2025-12-26 02:39:47,gpt-5-mini,7783,504,8287,0.0029537499999999998
2025-12-26 02:40:31,gpt-5-mini,7867,656,8523,0.0032787499999999995
2025-12-26 02:40:44,gpt-5-mini,8057,634,8691,0.00328225
2025-12-26 02:40:57,gpt-5-mini,8136,594,8730,0.003222
2025-12-26 02:41:09,gpt-5-mini,8213,716,8929,0.0034852499999999996
2025-12-26 02:41:54,gpt-5-mini,8310,679,8989,0.0034354999999999998
2025-12-26 02:42:05,gpt-5-mini,8393,588,8981,0.00327425
2025-12-26 02:42:18,gpt-5-mini,8462,794,9256,0.0037034999999999998
2025-12-26 02:42:30,gpt-5-mini,8556,629,9185,0.003397
2025-12-26 02:42:42,gpt-5-mini,8622,651,9273,0.0034574999999999996
2025-12-26 02:42:53,gpt-5-mini,8698,631,9329,0.0034364999999999995
2025-12-26 02:43:04,gpt-5-mini,8776,501,9277,0.0031959999999999996
2025-12-26 02:43:15,gpt-5-mini,8882,630,9512,0.0034804999999999997
2025-12-26 02:43:28,gpt-5-mini,8963,636,9599,0.0035127499999999994
2025-12-26 02:44:45,gpt-5-mini,9072,785,9857,0.0038380000000000003
2025-12-26 02:44:58,gpt-5-mini,9154,599,9753,0.0034864999999999996
2025-12-26 02:45:42,gpt-5-mini,9242,659,9901,0.0036284999999999998
2025-12-26 02:46:26,gpt-5-mini,9328,543,9871,0.003418
2025-12-26 02:46:38,gpt-5-mini,9428,613,10041,0.0035829999999999994
2025-12-26 02:46:52,gpt-5-mini,9511,572,10083,0.00352175
2025-12-26 02:47:06,gpt-5-mini,9617,886,10503,0.004176249999999999
2025-12-26 02:47:18,gpt-5-mini,9725,690,10415,0.0038112499999999995
2025-12-26 02:47:31,gpt-5-mini,9806,623,10429,0.0036974999999999994
2025-12-26 02:48:16,gpt-5-mini,10016,615,10631,0.0037339999999999995
2025-12-26 02:48:31,gpt-5-mini,10099,756,10855,0.00403675
2025-12-26 02:48:43,gpt-5-mini,10190,640,10830,0.0038274999999999997
2025-12-26 02:48:56,gpt-5-mini,10283,635,10918,0.0038407499999999995
2025-12-26 02:49:08,gpt-5-mini,10386,627,11013,0.0038504999999999998
2025-12-26 02:49:21,gpt-5-mini,10477,795,11272,0.0042092499999999995
