timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-26 04:00:18,gpt-5-mini,3252,209,3461,0.0012309999999999999
2025-12-26 04:00:26,gpt-5-mini,3323,145,3468,0.00112075
2025-12-26 04:00:33,gpt-5-mini,3412,145,3557,0.001143
2025-12-26 04:00:42,gpt-5-mini,3520,209,3729,0.001298
2025-12-26 04:00:49,gpt-5-mini,3603,145,3748,0.00119075
2025-12-26 04:00:58,gpt-5-mini,3690,273,3963,0.0014684999999999998
2025-12-26 04:01:38,gpt-5-mini,3759,273,4032,0.0014857499999999999
2025-12-26 04:01:47,gpt-5-mini,3817,145,3962,0.00124425
2025-12-26 04:02:00,gpt-5-mini,3873,465,4338,0.0018982499999999998
2025-12-26 04:02:10,gpt-5-mini,3930,465,4395,0.0019124999999999997
2025-12-26 04:02:19,gpt-5-mini,4027,145,4172,0.0012967500000000002
2025-12-26 04:02:26,gpt-5-mini,4106,81,4187,0.0011884999999999999
2025-12-26 04:03:06,gpt-5-mini,4192,209,4401,0.0014659999999999999
2025-12-26 04:03:15,gpt-5-mini,4277,273,4550,0.00161525
2025-12-26 04:03:56,gpt-5-mini,4355,273,4628,0.00163475
2025-12-26 04:04:05,gpt-5-mini,4427,273,4700,0.0016527499999999997
2025-12-26 04:04:15,gpt-5-mini,4519,273,4792,0.0016757499999999997
2025-12-26 04:04:24,gpt-5-mini,4590,209,4799,0.0015654999999999998
2025-12-26 04:04:33,gpt-5-mini,4675,337,5012,0.0018427499999999998
2025-12-26 04:04:43,gpt-5-mini,4746,337,5083,0.0018605000000000002
2025-12-26 04:04:51,gpt-5-mini,4809,145,4954,0.00149225
2025-12-26 04:05:01,gpt-5-mini,4865,401,5266,0.00201825
2025-12-26 04:05:15,gpt-5-mini,4914,721,5635,0.0026705
2025-12-26 04:05:24,gpt-5-mini,4952,337,5289,0.001912
2025-12-26 04:05:34,gpt-5-mini,5030,273,5303,0.0018035
2025-12-26 04:05:42,gpt-5-mini,5110,145,5255,0.0015674999999999999
2025-12-26 04:05:51,gpt-5-mini,5208,273,5481,0.0018479999999999998
2025-12-26 04:06:31,gpt-5-mini,5260,145,5405,0.001605
2025-12-26 04:07:11,gpt-5-mini,5358,209,5567,0.0017575
2025-12-26 04:07:19,gpt-5-mini,5438,145,5583,0.0016495
2025-12-26 04:07:28,gpt-5-mini,5510,145,5655,0.0016675000000000001
2025-12-26 04:07:36,gpt-5-mini,5590,145,5735,0.0016874999999999998
2025-12-26 04:07:44,gpt-5-mini,5670,209,5879,0.0018355
2025-12-26 04:07:52,gpt-5-mini,5752,209,5961,0.001856
2025-12-26 04:08:03,gpt-5-mini,5831,593,6424,0.00264375
2025-12-26 04:08:12,gpt-5-mini,5933,209,6142,0.00190125
2025-12-26 04:08:21,gpt-5-mini,6021,273,6294,0.0020512499999999997
2025-12-26 04:08:29,gpt-5-mini,6105,209,6314,0.0019442499999999998
2025-12-26 04:08:39,gpt-5-mini,6191,401,6592,0.00234975
2025-12-26 04:12:16,gpt-5-mini,5506,81,5587,0.0015385
2025-12-26 04:13:30,gpt-5-mini,5623,273,5896,0.00195175
2025-12-26 04:13:39,gpt-5-mini,5694,145,5839,0.0017134999999999997
2025-12-26 04:13:50,gpt-5-mini,5798,337,6135,0.0021235
2025-12-26 04:13:58,gpt-5-mini,5891,209,6100,0.0018907499999999999
2025-12-26 04:14:07,gpt-5-mini,5969,81,6050,0.00165425
2025-12-26 04:14:15,gpt-5-mini,6071,145,6216,0.00180775
2025-12-26 04:14:25,gpt-5-mini,6155,401,6556,0.00234075
2025-12-26 04:14:44,gpt-5-mini,6273,273,6546,0.00211425
2025-12-26 04:14:54,gpt-5-mini,6348,81,6429,0.001749
2025-12-26 04:16:05,gpt-5-mini,6433,273,6706,0.00215425
2025-12-26 04:16:14,gpt-5-mini,6545,209,6754,0.0020542499999999997
2025-12-26 04:16:57,gpt-5-mini,6753,529,7282,0.0027462499999999996
2025-12-26 04:17:07,gpt-5-mini,6837,145,6982,0.0019992499999999997
2025-12-26 04:18:19,gpt-5-mini,6945,337,7282,0.00241025
2025-12-26 04:18:28,gpt-5-mini,7016,209,7225,0.002172
2025-12-26 04:18:37,gpt-5-mini,7137,209,7346,0.0022022499999999998
2025-12-26 04:18:46,gpt-5-mini,7186,273,7459,0.0023425
2025-12-26 04:19:26,gpt-5-mini,7276,209,7485,0.002237
2025-12-26 04:20:07,gpt-5-mini,7364,209,7573,0.0022589999999999997
2025-12-26 04:20:16,gpt-5-mini,7492,273,7765,0.0024189999999999997
2025-12-26 04:20:56,gpt-5-mini,7621,145,7766,0.0021952499999999997
2025-12-26 04:21:04,gpt-5-mini,7705,81,7786,0.00208825
2025-12-26 04:21:13,gpt-5-mini,7895,337,8232,0.00264775
2025-12-26 04:21:24,gpt-5-mini,7974,337,8311,0.0026675
2025-12-26 04:21:32,gpt-5-mini,8051,209,8260,0.0024307499999999998
2025-12-26 04:21:41,gpt-5-mini,8148,209,8357,0.0024549999999999997
2025-12-26 04:21:49,gpt-5-mini,8231,273,8504,0.00260375
2025-12-26 04:21:58,gpt-5-mini,8300,273,8573,0.002621
2025-12-26 04:22:07,gpt-5-mini,8394,209,8603,0.0025165
2025-12-26 04:22:16,gpt-5-mini,8460,145,8605,0.0024049999999999996
2025-12-26 04:22:25,gpt-5-mini,8536,209,8745,0.002552
2025-12-26 04:23:05,gpt-5-mini,8614,209,8823,0.0025715
2025-12-26 04:23:14,gpt-5-mini,8720,209,8929,0.002598
2025-12-26 04:23:23,gpt-5-mini,8801,273,9074,0.00274625
2025-12-26 04:23:31,gpt-5-mini,8910,81,8991,0.0023894999999999997
2025-12-26 04:23:39,gpt-5-mini,8992,209,9201,0.002666
2025-12-26 04:23:49,gpt-5-mini,9080,209,9289,0.002688
2025-12-26 04:23:57,gpt-5-mini,9166,145,9311,0.0025814999999999996
2025-12-26 04:24:07,gpt-5-mini,9266,337,9603,0.0029905
2025-12-26 04:24:16,gpt-5-mini,9349,145,9494,0.00262725
2025-12-26 04:24:26,gpt-5-mini,9455,337,9792,0.00303775
2025-12-26 04:24:34,gpt-5-mini,9563,209,9772,0.00280875
2025-12-26 04:24:43,gpt-5-mini,9644,209,9853,0.002829
2025-12-26 04:25:26,gpt-5-mini,9854,529,10383,0.0035215
2025-12-26 04:25:35,gpt-5-mini,9937,145,10082,0.00277425
2025-12-26 04:25:45,gpt-5-mini,10028,145,10173,0.0027969999999999996
2025-12-26 04:25:53,gpt-5-mini,10121,145,10266,0.00282025
2025-12-26 04:26:02,gpt-5-mini,10224,145,10369,0.0028459999999999996
2025-12-26 04:27:14,gpt-5-mini,10315,209,10524,0.00299675
