x_center,y_center,mean_correction,count
2.2440484754895165,0.329302777058313,2.9499373355825034,1
2.2440484754895165,0.35781625625065966,1.5410071868590371,9
2.2440484754895165,0.3863297354430063,2.9114635395898922,5
2.2440484754895165,0.4148432146353529,3.327243043791258,1
2.2440484754895165,0.4433566938276996,2.9696565051181714,1
2.2440484754895165,0.4718701730200462,1.3251804622521635,2
2.2440484754895165,0.5003836522123929,2.211503950344814,9
2.2440484754895165,0.5288971314047395,3.2771775810762938,1
2.2440484754895165,0.5574106105970862,,0
2.2440484754895165,0.5859240897894328,3.1684446917906013,3
2.3435723535286783,0.04416798513484664,,0
2.3435723535286783,0.07268146432719327,2.1689767334942114,4
2.3435723535286783,0.10119494351953992,2.0986193752571234,4
2.3435723535286783,0.12970842271188657,2.0566229675335554,7
2.3435723535286783,0.15822190190423321,2.2856171167023147,4
2.3435723535286783,0.18673538109657983,,0
2.3435723535286783,0.21524886028892648,2.1242708728082333,2
2.3435723535286783,0.24376233948127313,3.258171252988932,2
2.3435723535286783,0.2722758186736197,2.8672261793416376,1
2.3435723535286783,0.3007892978659664,3.566710204808559,2
2.3435723535286783,0.329302777058313,2.794184080360729,3
2.3435723535286783,0.35781625625065966,1.3528958270487406,4
2.3435723535286783,0.3863297354430063,3.4518669001614364,2
2.3435723535286783,0.4148432146353529,,0
2.3435723535286783,0.4433566938276996,3.3014953514921057,1
2.3435723535286783,0.4718701730200462,2.6425577954998474,4
2.3435723535286783,0.5003836522123929,3.4230062678459063,5
2.3435723535286783,0.5288971314047395,1.2888546359891706,1
2.3435723535286783,0.5574106105970862,,0
2.3435723535286783,0.5859240897894328,,0
2.4430962315678393,0.04416798513484664,3.3311939014101513,2
2.4430962315678393,0.07268146432719327,2.4966596108276615,3
2.4430962315678393,0.10119494351953992,1.773169551906391,1
2.4430962315678393,0.12970842271188657,2.6927357819940307,3
2.4430962315678393,0.15822190190423321,3.568507745123036,1
2.4430962315678393,0.18673538109657983,2.989117364543036,2
2.4430962315678393,0.21524886028892648,2.754858758341474,3
2.4430962315678393,0.24376233948127313,2.6053760294782826,1
2.4430962315678393,0.2722758186736197,,0
2.4430962315678393,0.3007892978659664,3.4884853006803564,3
2.4430962315678393,0.329302777058313,1.2468769366259207,1
2.4430962315678393,0.35781625625065966,1.3319457037750968,3
2.4430962315678393,0.3863297354430063,3.0089055711281167,2
2.4430962315678393,0.4148432146353529,3.3342037959242243,1
2.4430962315678393,0.4433566938276996,2.181564853047589,2
2.4430962315678393,0.4718701730200462,4.740127447555922,1
2.4430962315678393,0.5003836522123929,,0
2.4430962315678393,0.5288971314047395,4.696059392800711,1
2.4430962315678393,0.5574106105970862,,0
2.4430962315678393,0.5859240897894328,,0
2.542620109607001,0.04416798513484664,3.4419815264889806,2
2.542620109607001,0.07268146432719327,4.184426697903126,2
2.542620109607001,0.10119494351953992,3.140588657298961,5
2.542620109607001,0.12970842271188657,2.01715996524993,3
2.542620109607001,0.15822190190423321,2.8942057022609666,1
2.542620109607001,0.18673538109657983,2.9985909542661195,4
2.542620109607001,0.21524886028892648,3.1586303069396564,3
2.542620109607001,0.24376233948127313,1.8899912104139889,1
2.542620109607001,0.2722758186736197,1.905644655436511,2
2.542620109607001,0.3007892978659664,3.5667756234659223,2
2.542620109607001,0.329302777058313,2.1016204060401678,2
2.542620109607001,0.35781625625065966,1.3772031379935727,4
2.542620109607001,0.3863297354430063,3.453621461132931,1
2.542620109607001,0.4148432146353529,3.339049713831628,2
2.542620109607001,0.4433566938276996,,0
2.542620109607001,0.4718701730200462,,0
2.542620109607001,0.5003836522123929,1.2893480526729288,1
2.542620109607001,0.5288971314047395,,0
2.542620109607001,0.5574106105970862,,0
2.542620109607001,0.5859240897894328,,0
2.642143987646162,0.04416798513484664,,0
2.642143987646162,0.07268146432719327,3.538843589559123,1
