x_center,y_center,mean_correction,count
2.0450007194111937,0.2725762193771489,0.95056345541799,2
2.0450007194111937,0.2909692300218283,1.0793429670861276,1
2.0450007194111937,0.30936224066650764,,0
2.0450007194111937,0.327755251311187,,0
2.0450007194111937,0.34614826195586634,,0
2.0450007194111937,0.36454127260054575,,0
2.0450007194111937,0.38293428324522516,,0
2.1445245974503555,0.03346708099631702,,0
2.1445245974503555,0.05186009164099639,1.5051287597007574,5
2.1445245974503555,0.07025310228567577,1.5135643256472078,10
2.1445245974503555,0.08864611293035514,1.3467646798119894,17
2.1445245974503555,0.10703912357503452,1.2488208536485499,14
2.1445245974503555,0.1254321342197139,1.0803422114486638,9
2.1445245974503555,0.14382514486439324,1.0671670234417734,15
2.1445245974503555,0.16221815550907265,1.1092049002589457,11
2.1445245974503555,0.180611166153752,1.2559764083168417,4
2.1445245974503555,0.1990041767984314,1.0812125199408238,6
2.1445245974503555,0.21739718744311076,1.1656788296100495,1
2.1445245974503555,0.23579019808779011,0.8995833713696921,2
2.1445245974503555,0.2541832087324695,1.247133913344457,1
2.1445245974503555,0.2725762193771489,1.140127339149524,3
2.1445245974503555,0.2909692300218283,,0
2.1445245974503555,0.30936224066650764,,0
2.1445245974503555,0.327755251311187,,0
2.1445245974503555,0.34614826195586634,,0
2.1445245974503555,0.36454127260054575,,0
2.1445245974503555,0.38293428324522516,,0
2.2440484754895165,0.03346708099631702,,0
2.2440484754895165,0.05186009164099639,1.5347471030442996,6
2.2440484754895165,0.07025310228567577,1.4129119231062128,8
2.2440484754895165,0.08864611293035514,1.3343299510255036,15
2.2440484754895165,0.10703912357503452,1.3538679513272633,18
2.2440484754895165,0.1254321342197139,1.1888151333858699,13
2.2440484754895165,0.14382514486439324,1.0578621334609872,8
2.2440484754895165,0.16221815550907265,1.2028177682264682,6
2.2440484754895165,0.180611166153752,1.2848769850574335,4
2.2440484754895165,0.1990041767984314,0.7254742383573104,1
2.2440484754895165,0.21739718744311076,,0
2.2440484754895165,0.23579019808779011,,0
2.2440484754895165,0.2541832087324695,,0
2.2440484754895165,0.2725762193771489,1.0172626141709227,2
2.2440484754895165,0.2909692300218283,,0
2.2440484754895165,0.30936224066650764,,0
2.2440484754895165,0.327755251311187,1.0222222579427525,1
2.2440484754895165,0.34614826195586634,,0
2.2440484754895165,0.36454127260054575,,0
2.2440484754895165,0.38293428324522516,,0
2.3435723535286783,0.03346708099631702,,0
2.3435723535286783,0.05186009164099639,1.218056761934608,2
2.3435723535286783,0.07025310228567577,1.4698952623034311,4
2.3435723535286783,0.08864611293035514,1.3885449531644087,4
2.3435723535286783,0.10703912357503452,1.3129025222728274,7
2.3435723535286783,0.1254321342197139,1.153860642287043,9
2.3435723535286783,0.14382514486439324,1.1828885818703443,6
2.3435723535286783,0.16221815550907265,1.068960161863319,7
2.3435723535286783,0.180611166153752,0.9343399830697651,2
2.3435723535286783,0.1990041767984314,1.2337049231383086,2
2.3435723535286783,0.21739718744311076,0.9351796825995174,1
2.3435723535286783,0.23579019808779011,0.7633587447185348,1
2.3435723535286783,0.2541832087324695,,0
2.3435723535286783,0.2725762193771489,,0
2.3435723535286783,0.2909692300218283,,0
2.3435723535286783,0.30936224066650764,1.1010615250079572,1
2.3435723535286783,0.327755251311187,,0
2.3435723535286783,0.34614826195586634,,0
2.3435723535286783,0.36454127260054575,,0
2.3435723535286783,0.38293428324522516,,0
2.4430962315678393,0.03346708099631702,,0
2.4430962315678393,0.05186009164099639,1.7308796542786717,4
2.4430962315678393,0.07025310228567577,1.3271261015276614,1
